178	-23.239241	0.058785	450.000000
179	-24.295210	0.051349	400.000000
180	-24.779968	0.046345	300.000000
181	-28.069044	0.032457	650.000000
182	-27.076590	0.035437	550.000000
183	-27.283802	0.034258	600.000000
184	-29.154905	0.029623	600.000000
185	-28.382095	0.031200	650.000000
186	-30.131241	0.024659	500.000000
187	-31.414165	0.023440	300.000000
188	-28.767855	0.032469	250.000000
189	-28.908949	0.030145	150.000000
190	-30.793299	0.024450	200.000000
191	-30.829313	0.024507	350.000000
192	-25.746323	0.041345	300.000000
193	-25.722198	0.035710	500.000000
194	-22.887987	0.056237	400.000000
195	-21.706673	0.060411	350.000000
196	-23.445551	0.045255	700.000000
197	-21.778196	0.063747	300.000000
198	-22.749392	0.052684	400.000000
199	-22.246971	0.057573	350.000000
200	-24.967106	0.047243	350.000000
201	-28.777304	0.030939	250.000000
202	-25.171068	0.042714	350.000000
203	-24.517580	0.045816	500.000000
204	-22.681965	0.055257	350.000000
205	-21.408293	0.063631	300.000000
206	-10.645994	0.204755	800.000000
207	-10.603697	0.250373	700.000000
208	-13.010843	0.173651	550.000000
209	-16.179548	0.120738	400.000000
210	-18.718641	0.097238	200.000000
211	-21.289732	0.072474	300.000000
212	-22.260448	0.068788	200.000000
213	-26.410818	0.041080	350.000000
214	-26.476671	0.039142	650.000000
215	-28.375765	0.030485	550.000000
216	-26.626703	0.034406	800.000000
217	-21.727180	0.057315	1900.000000
218	-20.382912	0.063428	1000.000000
219	-12.202349	0.200193	700.000000
220	-7.388525	0.359689	450.000000
221	-8.704455	0.302868	750.000000
222	-9.833818	0.259343	700.000000
223	-10.542808	0.234579	900.000000
224	-10.650693	0.239172	400.000000
225	-10.383464	0.242838	500.000000
226	-10.126044	0.266781	500.000000
227	-9.452452	0.282965	500.000000
228	-9.827352	0.272230	500.000000
229	-10.396828	0.254139	400.000000
230	-10.645943	0.242399	450.000000
231	-14.825620	0.151783	500.000000
232	-16.664288	0.130992	350.000000
233	-19.593767	0.085841	800.000000
234	-20.350906	0.079604	1200.000000
235	-22.205006	0.066776	1250.000000
236	-21.226278	0.076406	400.000000
237	-25.308802	0.039602	400.000000
238	-18.964092	0.099398	0.000000
239	-19.357651	0.101446	0.000000
240	-22.028204	0.063602	200.000000
241	-25.104380	0.046050	400.000000
242	-22.091600	0.065572	600.000000
243	-12.367552	0.192655	350.000000
244	-14.295103	0.171745	250.000000
245	-9.359657	0.260462	500.000000
246	-9.495286	0.272360	300.000000
247	-9.772816	0.265696	600.000000
248	-9.484675	0.279179	500.000000
249	-9.970532	0.248170	500.000000
250	-11.079480	0.193047	500.000000
251	-12.624902	0.178025	400.000000
252	-12.369977	0.156561	500.000000
253	-11.750075	0.182052	650.000000
254	-10.892912	0.198472	900.000000
255	-10.102349	0.222855	900.000000
256	-10.748294	0.212081	700.000000
257	-11.028915	0.200647	750.000000
258	-10.520632	0.218908	850.000000
259	-11.112913	0.190260	1100.000000
260	-11.348778	0.207195	500.000000
261	-12.036190	0.189157	350.000000
262	-13.527342	0.134360	500.000000
263	-17.420492	0.115753	700.000000
264	-20.552914	0.076634	1600.000000
265	-13.531428	0.190191	200.000000
266	-14.154413	0.168378	500.000000
267	-13.419752	0.179492	200.000000
268	-10.608785	0.271476	100.000000
269	-15.528682	0.145224	350.000000
270	-7.997460	0.330833	300.000000
271	-7.969751	0.349498	250.000000
272	-8.279152	0.317856	350.000000
273	-12.221669	0.217996	200.000000
274	-13.422069	0.158484	350.000000
275	-8.743812	0.268731	500.000000
276	-8.768728	0.267910	650.000000
277	-8.868042	0.287238	600.000000
278	-8.739524	0.296419	550.000000
279	-9.323324	0.285375	600.000000
280	-9.388635	0.274950	600.000000
281	-8.876935	0.291592	600.000000
282	-8.945745	0.289820	550.000000
283	-10.014322	0.242460	600.000000
284	-19.592344	0.067501	450.000000
285	-11.845263	0.237958	50.000000
286	-12.063083	0.209849	200.000000
287	-8.712098	0.325784	200.000000
288	-8.521839	0.316122	100.000000
289	-12.135081	0.224340	300.000000
290	-9.949255	0.256415	300.000000
291	-10.940229	0.197245	450.000000
292	-11.572021	0.210403	400.000000
293	-10.096656	0.232653	500.000000
294	-10.335908	0.236049	450.000000
295	-8.722731	0.303048	650.000000
296	-10.499858	0.226658	950.000000
297	-14.665391	0.125239	450.000000
298	-24.044107	0.056295	200.000000
299	-27.196842	0.035038	250.000000
300	-31.960089	0.021059	400.000000
301	-32.663677	0.020009	400.000000
302	-30.921553	0.022868	350.000000
303	-32.073357	0.021469	300.000000
304	-30.472191	0.024911	550.000000
305	-26.046429	0.034836	400.000000
306	-19.111052	0.078148	700.000000
307	-10.512145	0.245185	300.000000
308	-9.531968	0.277317	350.000000
309	-10.933664	0.227878	300.000000
310	-11.820332	0.193382	500.000000
311	-12.838423	0.179774	200.000000
312	-13.440880	0.164207	300.000000
313	-14.347069	0.166682	200.000000
314	-14.020082	0.163855	200.000000
315	-14.013165	0.159777	200.000000
316	-14.655060	0.153294	200.000000
317	-14.466642	0.150458	400.000000
318	-15.472625	0.134868	350.000000
319	-16.141859	0.125996	350.000000
320	-16.148907	0.126941	500.000000
321	-16.323269	0.122038	400.000000
322	-17.676136	0.100376	650.000000
323	-18.212904	0.092180	900.000000
324	-17.883829	0.101019	900.000000
325	-16.301458	0.121411	700.000000
326	-15.996765	0.125709	600.000000
327	-15.531707	0.129663	650.000000
328	-15.811059	0.131154	450.000000
329	-15.745874	0.125597	450.000000
330	-15.408773	0.135804	450.000000
331	-16.102585	0.127768	550.000000
332	-16.765614	0.119025	300.000000
333	-14.722706	0.147152	450.000000
334	-14.219718	0.157765	350.000000
335	-18.752741	0.090563	350.000000
336	-20.630976	0.083728	150.000000
337	-22.271454	0.065276	150.000000
338	-19.442600	0.092172	250.000000
339	-16.455845	0.116767	350.000000
340	-11.354553	0.207673	450.000000
341	-8.851450	0.296701	750.000000
342	-9.457220	0.282598	750.000000
343	-10.633237	0.236956	1050.000000
344	-9.595663	0.277627	750.000000
345	-9.791414	0.265943	700.000000
346	-9.896160	0.269333	950.000000
347	-10.316847	0.246594	900.000000
348	-11.293706	0.214284	850.000000
349	-11.493861	0.216628	550.000000
350	-10.784662	0.230439	700.000000
351	-12.444990	0.186299	700.000000
352	-13.337375	0.166843	750.000000
353	-14.026497	0.152203	400.000000
354	-16.018801	0.131068	50.000000
355	-20.589220	0.080865	250.000000
356	-20.375439	0.082287	400.000000
357	-15.086458	0.135196	250.000000
358	-17.464418	0.115624	150.000000
359	-18.024164	0.110188	200.000000
360	-19.944481	0.086415	400.000000
361	-21.861713	0.074225	150.000000
362	-21.719032	0.072505	250.000000
363	-19.445986	0.090765	250.000000
364	-16.999323	0.105445	250.000000
365	-24.697384	0.042622	400.000000
366	-22.613237	0.060304	300.000000
367	-26.155005	0.040646	300.000000
368	-27.223135	0.038332	200.000000
369	-31.990683	0.021239	550.000000
370	-31.635900	0.022877	200.000000
371	-33.326630	0.018181	350.000000
372	-29.961157	0.025425	450.000000
373	-32.254978	0.018755	450.000000
374	-30.489580	0.022868	650.000000
375	-30.261774	0.025762	450.000000
376	-30.757339	0.023450	600.000000
377	-29.596273	0.026069	1050.000000
378	-26.648560	0.039490	500.000000
379	-26.015558	0.043181	500.000000
380	-26.150509	0.042098	550.000000
381	-26.439747	0.040958	550.000000
382	-25.354460	0.044949	700.000000
383	-27.305519	0.035041	700.000000
384	-27.586174	0.035419	850.000000
385	-25.316504	0.044039	800.000000
386	-23.846539	0.054201	700.000000
387	-25.274817	0.041853	600.000000
388	-25.341146	0.044108	800.000000
389	-25.568302	0.041795	800.000000
390	-23.334816	0.053831	550.000000
391	-23.119061	0.058008	550.000000
392	-21.762182	0.065208	700.000000
393	-22.641357	0.064037	500.000000
394	-23.564625	0.057844	350.000000
395	-23.199354	0.054119	700.000000
396	-24.445763	0.048582	500.000000
397	-24.493328	0.048658	700.000000
398	-25.172598	0.046592	500.000000
399	-24.296612	0.047712	550.000000
400	-25.630098	0.042083	650.000000
401	-26.423761	0.040294	500.000000
402	-27.239363	0.037033	750.000000
403	-25.779839	0.041044	400.000000
404	-25.964762	0.041790	600.000000
405	-27.038738	0.035863	500.000000
406	-24.442587	0.051061	350.000000
407	-26.371862	0.036781	750.000000
408	-25.827335	0.041696	400.000000
409	-26.028522	0.042718	500.000000
410	-26.043972	0.036994	600.000000
411	-25.263437	0.043414	900.000000
412	-25.755131	0.042363	650.000000
413	-25.447805	0.042764	500.000000
414	-26.982817	0.036535	700.000000
415	-26.103323	0.042261	500.000000
416	-24.548790	0.048312	750.000000
417	-24.103567	0.050938	550.000000
418	-22.415693	0.062662	350.000000
419	-23.851681	0.052139	550.000000
420	-21.654510	0.065457	450.000000
421	-22.837255	0.059330	550.000000
422	-22.783169	0.061164	500.000000
423	-23.189581	0.059945	450.000000
424	-26.703497	0.038171	650.000000
425	-27.806299	0.034103	650.000000
426	-27.452557	0.033546	650.000000
427	-28.604843	0.031628	700.000000
428	-30.708466	0.023818	800.000000
429	-27.386347	0.035905	550.000000
430	-24.605234	0.051434	550.000000
431	-28.766874	0.029904	750.000000
432	-28.030287	0.030804	600.000000
433	-26.287939	0.039313	450.000000
434	-28.576511	0.032075	600.000000
435	-27.641050	0.032755	400.000000
436	-28.831524	0.030515	400.000000
437	-26.567495	0.038348	350.000000
438	-28.486980	0.031328	300.000000
439	-25.219524	0.043819	300.000000
440	-27.115240	0.037929	250.000000
441	-25.055796	0.046057	300.000000
442	-26.423706	0.035592	300.000000
443	-24.955650	0.045502	300.000000
444	-28.209614	0.030501	350.000000
445	-26.785040	0.037418	350.000000
446	-30.160267	0.024739	450.000000
447	-29.505903	0.027949	400.000000
448	-29.293140	0.029551	300.000000
449	-34.296635	0.015818	550.000000
450	-28.510368	0.033323	350.000000
451	-29.631990	0.027331	350.000000
452	-29.697832	0.027254	300.000000
453	-28.007555	0.032324	200.000000
454	-27.954115	0.034266	200.000000
455	-30.632135	0.025851	300.000000
456	-25.850052	0.041409	200.000000
457	-28.274429	0.029341	400.000000
458	-30.430910	0.024839	550.000000
459	-29.800495	0.026567	650.000000
460	-29.578510	0.025758	1000.000000
461	-26.056086	0.040157	500.000000
462	-23.922619	0.054074	450.000000
463	-25.611923	0.041764	550.000000
464	-26.675888	0.039618	550.000000
465	-26.722328	0.036879	700.000000
466	-21.670792	0.064050	400.000000
467	-10.772575	0.217673	850.000000
468	-9.575243	0.268732	450.000000
469	-10.249249	0.247617	450.000000
470	-10.578856	0.240637	450.000000
471	-10.675827	0.241154	400.000000
472	-12.205802	0.204938	450.000000
473	-15.590060	0.139194	350.000000
474	-19.856169	0.081382	1050.000000
475	-23.437878	0.052100	2150.000000
476	-23.355894	0.053339	3500.000000
477	-23.221115	0.054466	3850.000000
478	-25.294825	0.043869	3250.000000
479	-26.568417	0.036912	2750.000000
480	-27.195736	0.036930	800.000000
481	-28.841173	0.030567	500.000000
482	-31.325619	0.022073	400.000000
483	-31.746458	0.021673	450.000000
484	-33.386776	0.016877	650.000000
485	-30.092438	0.026700	300.000000
486	-28.351704	0.032681	350.000000
487	-26.845186	0.039637	250.000000
488	-23.902073	0.054294	200.000000
489	-17.040236	0.089342	800.000000
490	-9.692028	0.260717	750.000000
491	-11.667747	0.204090	700.000000
492	-11.537769	0.193719	1000.000000
493	-11.731949	0.192998	750.000000
494	-10.886921	0.215643	1050.000000
495	-12.184142	0.175206	1150.000000
496	-12.887534	0.164521	950.000000
497	-13.540959	0.144762	700.000000
498	-15.692904	0.116073	450.000000
499	-17.605350	0.110495	300.000000
500	-17.381315	0.113135	250.000000
501	-15.746463	0.142599	200.000000
502	-16.445322	0.133827	250.000000
503	-17.432165	0.115174	300.000000
504	-16.347939	0.127441	450.000000
505	-18.524250	0.103679	200.000000
506	-16.190357	0.112260	500.000000
507	-14.258926	0.136143	650.000000
508	-13.274244	0.163232	600.000000
509	-11.925797	0.187962	500.000000
510	-14.123306	0.144687	650.000000
511	-11.691162	0.197373	400.000000
512	-14.160409	0.135911	850.000000
513	-13.149441	0.160986	700.000000
514	-16.509472	0.112929	700.000000
515	-19.810656	0.080276	1900.000000
516	-25.855295	0.039254	2850.000000
517	-24.515858	0.048298	4050.000000
518	-22.016336	0.061728	2900.000000
519	-24.086588	0.048845	3600.000000
520	-24.086662	0.050904	3850.000000
521	-23.648752	0.050950	3600.000000
522	-24.789400	0.046559	2950.000000
523	-23.634035	0.055538	3000.000000
524	-25.458210	0.043542	1450.000000
525	-25.567846	0.042970	1300.000000
526	-24.133251	0.052939	1150.000000
527	-21.704578	0.050733	1150.000000
528	-13.325451	0.157820	400.000000
529	-15.254260	0.131465	550.000000
530	-15.066964	0.141039	450.000000
531	-14.304463	0.146697	600.000000
532	-14.992200	0.137479	550.000000
533	-13.521664	0.162559	450.000000
534	-14.872998	0.138705	550.000000
535	-17.038866	0.106651	350.000000
536	-16.836519	0.116929	450.000000
537	-15.574550	0.130888	500.000000
538	-16.193727	0.128315	400.000000
539	-15.377831	0.133137	500.000000
540	-14.928050	0.145333	400.000000
541	-13.593517	0.160791	450.000000
542	-12.524101	0.175687	750.000000
543	-12.105866	0.186408	800.000000
544	-11.724743	0.195962	950.000000
545	-12.149577	0.187771	850.000000
546	-12.440721	0.181457	700.000000
547	-12.845628	0.176090	550.000000
548	-13.145489	0.167505	600.000000
549	-15.102316	0.128005	700.000000
550	-21.745586	0.067712	300.000000
551	-26.149046	0.038403	250.000000
552	-33.770691	0.015821	600.000000
553	-32.782375	0.021073	250.000000
554	-34.553185	0.015021	550.000000
555	-33.748379	0.016221	350.000000
556	-32.747169	0.018622	500.000000
557	-25.023285	0.036363	1050.000000
558	-25.371656	0.042823	1200.000000
559	-16.471361	0.105378	600.000000
560	-13.314556	0.163530	550.000000
561	-13.151068	0.172655	400.000000
562	-12.825678	0.174101	600.000000
563	-12.507563	0.178431	750.000000
564	-11.437303	0.208267	400.000000
565	-11.353245	0.214910	400.000000
566	-12.565268	0.186792	450.000000
567	-11.965789	0.196147	450.000000
568	-11.688908	0.196139	800.000000
569	-11.154701	0.219699	650.000000
570	-11.063977	0.214821	750.000000
571	-11.349530	0.215664	600.000000
572	-13.328880	0.165956	650.000000
573	-15.360339	0.131324	450.000000
574	-17.811394	0.103063	200.000000
575	-19.849415	0.082046	300.000000
576	-25.154278	0.043516	1500.000000
577	-28.825441	0.028682	4150.000000
578	-25.768270	0.041121	3350.000000
579	-26.140238	0.038067	3050.000000
580	-26.321112	0.040681	2400.000000
581	-25.863642	0.040869	2600.000000
582	-24.465559	0.050537	2450.000000
583	-25.593473	0.042423	2550.000000
584	-27.209600	0.034720	2450.000000
585	-21.985996	0.065112	1450.000000
586	-23.197346	0.056663	1700.000000
587	-22.194813	0.060010	2500.000000
588	-26.338768	0.037893	2200.000000
589	-13.888124	0.145161	450.000000
590	-10.481630	0.239126	550.000000
591	-10.031662	0.249600	500.000000
592	-10.412797	0.245217	500.000000
593	-10.201077	0.254412	500.000000
594	-11.558251	0.214884	500.000000
595	-14.271029	0.155422	450.000000
596	-21.307564	0.074930	300.000000
597	-20.809649	0.075106	400.000000
598	-22.307320	0.063371	450.000000
599	-22.017994	0.063135	350.000000
600	-19.595945	0.083483	450.000000
601	-16.846786	0.110680	400.000000
602	-13.681104	0.165873	450.000000
603	-12.677034	0.184610	450.000000
604	-10.994698	0.226888	550.000000
605	-10.459960	0.249231	500.000000
606	-11.269998	0.215918	450.000000
607	-12.133415	0.198614	600.000000
608	-11.266828	0.231481	500.000000
609	-11.608036	0.214115	600.000000
610	-11.399049	0.220831	400.000000
611	-16.621420	0.111799	450.000000
612	-23.984083	0.046451	600.000000
613	-25.790251	0.041616	700.000000
614	-28.401814	0.029113	500.000000
615	-26.567883	0.038445	650.000000
616	-28.431742	0.030926	650.000000
617	-29.863564	0.027073	600.000000
618	-26.042236	0.038224	700.000000
619	-27.442108	0.034633	400.000000
620	-24.528793	0.049117	300.000000
621	-25.924873	0.040096	500.000000
622	-21.682100	0.063783	400.000000
623	-8.964746	0.279425	550.000000
624	-8.105065	0.322662	650.000000
625	-8.438842	0.296955	800.000000
626	-7.824231	0.331152	600.000000
627	-7.495417	0.343760	750.000000
628	-7.787075	0.330590	900.000000
629	-7.695004	0.334542	850.000000
630	-8.478382	0.284515	750.000000
631	-8.043048	0.307460	900.000000
632	-8.514181	0.296168	700.000000
633	-9.515619	0.242132	950.000000
634	-8.562672	0.298239	750.000000
635	-10.241856	0.244267	750.000000
636	-13.647969	0.167316	650.000000
637	-21.366438	0.069201	300.000000
638	-25.677761	0.044676	250.000000
639	-30.865910	0.025479	450.000000
640	-34.385155	0.015259	650.000000
641	-31.015438	0.023044	400.000000
642	-29.789865	0.027129	350.000000
643	-33.740944	0.017241	350.000000
644	-31.013067	0.024211	400.000000
645	-29.996019	0.026255	500.000000
646	-31.003708	0.023902	300.000000
647	-30.431717	0.024685	400.000000
648	-28.534225	0.028387	550.000000
649	-28.815327	0.027505	600.000000
650	-26.861021	0.036315	650.000000
651	-27.382858	0.035366	550.000000
652	-23.845547	0.054333	600.000000
653	-27.357170	0.035454	650.000000
654	-23.417334	0.054803	750.000000
655	-21.965595	0.068882	600.000000
656	-24.147083	0.051799	700.000000
657	-27.330315	0.034641	850.000000
658	-29.623217	0.026465	450.000000
659	-25.936876	0.041167	550.000000
660	-29.511061	0.027922	500.000000
661	-28.287748	0.029599	700.000000
662	-25.658459	0.041648	600.000000
663	-28.275084	0.031885	700.000000
664	-26.746067	0.037086	350.000000
665	-26.769381	0.037355	450.000000
666	-26.345224	0.040788	400.000000
667	-29.518795	0.025024	650.000000
668	-26.353329	0.039115	550.000000
669	-23.280380	0.059079	250.000000
670	-26.017117	0.040277	650.000000
671	-23.609844	0.052197	400.000000
672	-23.384178	0.054044	350.000000
673	-27.081701	0.036213	700.000000
674	-25.864044	0.036554	700.000000
675	-27.872246	0.031031	750.000000
676	-25.978924	0.039380	600.000000
677	-26.262119	0.040848	400.000000
678	-23.359404	0.058310	250.000000
679	-18.431765	0.086844	800.000000
680	-13.126426	0.155635	600.000000
681	-12.472598	0.176497	700.000000
682	-14.045326	0.149010	900.000000
683	-15.715871	0.134868	400.000000
684	-16.073467	0.125618	300.000000
685	-19.360111	0.088185	300.000000
686	-22.750050	0.061175	350.000000
687	-26.582649	0.037375	550.000000
688	-28.983644	0.029302	1250.000000
689	-27.932890	0.034135	450.000000
690	-26.884867	0.036051	450.000000
691	-28.148851	0.032690	550.000000
692	-29.601789	0.025337	700.000000
693	-29.850254	0.026687	750.000000
694	-30.029848	0.025066	800.000000
695	-32.270256	0.018983	1700.000000
696	-28.961090	0.030375	900.000000
697	-24.170208	0.050563	650.000000
698	-27.005875	0.036945	450.000000
699	-11.837621	0.193146	400.000000
700	-10.540737	0.246257	450.000000
701	-10.875117	0.225190	450.000000
702	-11.512406	0.206770	400.000000
703	-11.876384	0.199388	450.000000
704	-12.220969	0.189521	400.000000
705	-14.703634	0.148962	400.000000
706	-15.533284	0.131159	450.000000
707	-14.644011	0.144456	350.000000
708	-15.974184	0.128462	400.000000
709	-16.107445	0.122702	350.000000
710	-16.011822	0.128140	300.000000
711	-15.835096	0.124588	450.000000
712	-16.010948	0.125614	400.000000
713	-16.361319	0.121456	450.000000
714	-16.737322	0.114046	400.000000
715	-16.279898	0.120019	450.000000
716	-11.080853	0.200328	450.000000
717	-12.010156	0.184740	600.000000
718	-12.539927	0.171728	650.000000
719	-12.664272	0.165552	600.000000
720	-13.447506	0.147803	950.000000
721	-15.854437	0.129357	450.000000
722	-15.949408	0.123770	500.000000
723	-15.290507	0.133814	550.000000
724	-15.643284	0.132298	550.000000
725	-16.565445	0.109631	700.000000
726	-13.674828	0.150007	750.000000
727	-11.040370	0.218389	700.000000
728	-10.589789	0.232922	700.000000
729	-10.701830	0.224943	650.000000
730	-9.665821	0.258945	700.000000
731	-9.619262	0.252375	650.000000
732	-11.653664	0.198030	650.000000
733	-15.533258	0.130223	400.000000
734	-19.605886	0.079118	400.000000
735	-23.649208	0.051106	400.000000
736	-26.167273	0.039695	400.000000
737	-25.768150	0.037403	500.000000
738	-22.490925	0.055433	400.000000
739	-19.174498	0.083299	300.000000
740	-16.858671	0.109492	500.000000
741	-14.829041	0.140405	400.000000
742	-12.839370	0.181989	500.000000
743	-11.951619	0.195495	600.000000
744	-11.044429	0.221665	550.000000
745	-10.259187	0.248504	550.000000
746	-14.173327	0.143877	700.000000
747	-23.562559	0.054642	500.000000
748	-25.762611	0.038757	700.000000
749	-20.357504	0.068740	600.000000
750	-12.881067	0.181250	600.000000
751	-11.202135	0.221558	700.000000
752	-11.531780	0.206062	650.000000
753	-12.015973	0.200293	650.000000
754	-13.270943	0.176199	750.000000
755	-12.278130	0.191687	600.000000
756	-14.491860	0.157231	350.000000
757	-20.962233	0.071188	300.000000
758	-26.375149	0.041838	150.000000
759	-27.417360	0.035428	350.000000
760	-30.568909	0.022534	350.000000
761	-32.184471	0.020085	450.000000
762	-30.875555	0.023812	300.000000
763	-29.754852	0.026050	550.000000
764	-29.009747	0.032297	300.000000
765	-32.137650	0.019221	600.000000
766	-23.181185	0.052730	450.000000
767	-19.242569	0.080218	500.000000
768	-10.473969	0.248123	550.000000
769	-10.274848	0.254537	550.000000
770	-10.502440	0.242729	600.000000
771	-10.805008	0.236671	450.000000
772	-10.891262	0.234285	450.000000
773	-11.536603	0.219546	450.000000
